Date,Ticker,Adj_Close,Sector,Daily_return
2020-10-06,AAPL,109.6676254272461,Information Technology,-0.028669752358123968
2020-10-07,AAPL,111.52837371826172,Information Technology,0.01696716130915088
2020-10-08,AAPL,111.42176818847656,Information Technology,-0.0009558601657230215
2020-10-09,AAPL,113.36006164550781,Information Technology,0.01739600338914493
2020-10-12,AAPL,120.56073760986328,Information Technology,0.06352039562992617
2020-10-13,AAPL,117.36260223388672,Information Technology,-0.026527171609763922
2020-10-14,AAPL,117.44981384277344,Information Technology,0.0007430953917748617
2020-10-15,AAPL,116.984619140625,Information Technology,-0.003960795568149433
2020-10-16,AAPL,115.3467788696289,Information Technology,-0.0140004753020333
2020-10-19,AAPL,112.40062713623047,Information Technology,-0.025541690563620656
2020-10-20,AAPL,113.88338470458984,Information Technology,0.013191719709555239
2020-10-21,AAPL,113.26313781738281,Information Technology,-0.005446333447288509
2020-10-22,AAPL,112.17769622802734,Information Technology,-0.009583361456094841
2020-10-23,AAPL,111.48960876464844,Information Technology,-0.006133906173114934
2020-10-26,AAPL,111.49929809570312,Information Technology,8.690792946586257e-05
2020-10-27,AAPL,113.0014419555664,Information Technology,0.013472227050020935
2020-10-28,AAPL,107.76812744140625,Information Technology,-0.04631192685326935
2020-10-29,AAPL,111.7609634399414,Information Technology,0.0370502493949898
2020-10-30,AAPL,105.50033569335938,Information Technology,-0.05601801875971113
2020-11-02,AAPL,105.41313171386719,Information Technology,-0.0008265753745623217
2020-11-03,AAPL,107.03158569335938,Information Technology,0.015353437974742201
2020-11-04,AAPL,111.40238952636719,Information Technology,0.04083657926483464
2020-11-05,AAPL,115.35646057128906,Information Technology,0.03549359274727237
2020-11-06,AAPL,115.22543334960938,Information Technology,-0.0011358464106023813
2020-11-09,AAPL,112.92459869384766,Information Technology,-0.019968114580924845
2020-11-10,AAPL,112.58480834960938,Information Technology,-0.003009002008140804
2020-11-11,AAPL,116.00205993652344,Information Technology,0.030352688226838564
2020-11-12,AAPL,115.73025512695312,Information Technology,-0.002343103301088334
2020-11-13,AAPL,115.77876281738281,Information Technology,0.00041914441799573154
2020-11-16,AAPL,116.7884292602539,Information Technology,0.008720653238138532
2020-11-17,AAPL,115.90498352050781,Information Technology,-0.007564497145324256
2020-11-18,AAPL,114.58467864990234,Information Technology,-0.011391269214682698
2020-11-19,AAPL,115.17687225341797,Information Technology,0.005168174405977943
2020-11-20,AAPL,113.91480255126953,Information Technology,-0.01095766604402637
2020-11-23,AAPL,110.5267105102539,Information Technology,-0.02974233343810384
2020-11-24,AAPL,111.80818939208984,Information Technology,0.01159429133392198
2020-11-25,AAPL,112.64307403564453,Information Technology,0.00746711531681199
2020-11-27,AAPL,113.18672180175781,Information Technology,0.004826286664915136
2020-11-30,AAPL,115.57489776611328,Information Technology,0.02109943574952422
2020-12-01,AAPL,119.13776397705078,Information Technology,0.03082733603751575
2020-12-02,AAPL,119.48727416992188,Information Technology,0.002933664198519148
2020-12-03,AAPL,119.35134887695312,Information Technology,-0.0011375712929516668
2020-12-04,AAPL,118.68148040771484,Information Technology,-0.005612575605902004
2020-12-07,AAPL,120.1377182006836,Information Technology,0.012270135053641384
2020-12-08,AAPL,120.74933624267578,Information Technology,0.005090974351373179
2020-12-09,AAPL,118.2251968383789,Information Technology,-0.020903960906451635
2020-12-10,AAPL,119.64259338378906,Information Technology,0.011988954836318122
2020-12-11,AAPL,118.83682250976562,Information Technology,-0.006734816182383252
2020-12-14,AAPL,118.2251968383789,Information Technology,-0.005146768976732385
2020-12-15,AAPL,124.14716339111328,Information Technology,0.05009056200456197
2020-12-16,AAPL,124.0792007446289,Information Technology,-0.0005474361606657707
2020-12-17,AAPL,124.94322967529297,Information Technology,0.006963527533049962
2020-12-18,AAPL,122.9627685546875,Information Technology,-0.01585088784524269
2020-12-21,AAPL,124.4869613647461,Information Technology,0.012395563534995713
2020-12-22,AAPL,128.0303955078125,Information Technology,0.02846429942718398
2020-12-23,AAPL,127.13725280761719,Information Technology,-0.00697602078516435
2020-12-24,AAPL,128.1177978515625,Information Technology,0.007712491990282899
2020-12-28,AAPL,132.6999969482422,Information Technology,0.03576551559205399
2020-12-29,AAPL,130.93313598632812,Information Technology,-0.013314702355292418
2020-12-30,AAPL,129.8167266845703,Information Technology,-0.008526560471860845
2020-12-31,AAPL,128.81674194335938,Information Technology,-0.007703050036384829
2021-01-04,AAPL,125.63250732421875,Information Technology,-0.024719105382596362
2021-01-05,AAPL,127.18577575683594,Information Technology,0.012363586986357644
2021-01-06,AAPL,122.90451049804688,Information Technology,-0.03366150997085027
2021-01-07,AAPL,127.098388671875,Information Technology,0.03412306152828104
2021-01-08,AAPL,128.1954345703125,Information Technology,0.008631469760562505
2021-01-11,AAPL,125.2150650024414,Information Technology,-0.023248640467273596
2021-01-12,AAPL,125.04029846191406,Information Technology,-0.0013957309411924967
2021-01-13,AAPL,127.06929779052734,Information Technology,0.01622676332007722
2021-01-14,AAPL,125.14708709716797,Information Technology,-0.0151272630508128
2021-01-15,AAPL,123.42877960205078,Information Technology,-0.013730303556990009
2021-01-19,AAPL,124.0986328125,Information Technology,0.005427042320347963
2021-01-20,AAPL,128.176025390625,Information Technology,0.03285606364645055
2021-01-21,AAPL,132.87472534179688,Information Technology,0.03665818109784791
2021-01-22,AAPL,135.0105438232422,Information Technology,0.016073925842189363
2021-01-25,AAPL,138.7481689453125,Information Technology,0.02768394983256761
2021-01-26,AAPL,138.98110961914062,Information Technology,0.0016788738590123309
2021-01-27,AAPL,137.91326904296875,Information Technology,-0.007683350486250573
2021-01-28,AAPL,133.0883331298828,Information Technology,-0.03498529145576745
2021-01-29,AAPL,128.1080780029297,Information Technology,-0.037420673997718645
2021-02-01,AAPL,130.22439575195312,Information Technology,0.016519783779560315
2021-02-02,AAPL,131.04962158203125,Information Technology,0.0063369526524814646
2021-02-03,AAPL,130.0302734375,Information Technology,-0.007778337184233597
2021-02-04,AAPL,133.3795623779297,Information Technology,0.025757762803133355
2021-02-05,AAPL,132.96636962890625,Information Technology,-0.0030978715303673354
2021-02-08,AAPL,133.1122283935547,Information Technology,0.0010969598181518325
2021-02-09,AAPL,132.23715209960938,Information Technology,-0.006573973740099159
2021-02-10,AAPL,131.6343231201172,Information Technology,-0.004558696023928999
2021-02-11,AAPL,131.38157653808594,Information Technology,-0.0019200659527122133
2021-02-12,AAPL,131.61489868164062,Information Technology,0.0017759121918212717
2021-02-16,AAPL,129.49537658691406,Information Technology,-0.016103967833105415
2021-02-17,AAPL,127.2105712890625,Information Technology,-0.017643914076870937
2021-02-18,AAPL,126.11189270019531,Information Technology,-0.00863669251489052
2021-02-19,AAPL,126.2674560546875,Information Technology,0.0012335343730192072
2021-02-22,AAPL,122.50482940673828,Information Technology,-0.02979886318704006
2021-02-23,AAPL,122.36870574951172,Information Technology,-0.001111169721926708
2021-02-24,AAPL,121.87284851074219,Information Technology,-0.004052157254850308
2021-02-25,AAPL,117.6337890625,Information Technology,-0.03478264026846423
2021-02-26,AAPL,117.89630126953125,Information Technology,0.0022316054691715603
2021-03-01,AAPL,124.24517059326172,Information Technology,0.05385130199475774
2021-03-02,AAPL,121.64923095703125,Information Technology,-0.020893686441372683
2021-03-03,AAPL,118.67413330078125,Information Technology,-0.024456362221482952
2021-03-04,AAPL,116.79764556884766,Information Technology,-0.015812103950046175
2021-03-05,AAPL,118.05187225341797,Information Technology,0.010738458626128766
2021-03-08,AAPL,113.13225555419922,Information Technology,-0.04167334753198981
2021-03-09,AAPL,117.73100280761719,Information Technology,0.040649302278029875
2021-03-10,AAPL,116.65180969238281,Information Technology,-0.009166600890997856
2021-03-11,AAPL,118.57689666748047,Information Technology,0.016502847064046477
2021-03-12,AAPL,117.67269134521484,Information Technology,-0.007625476359035099
2021-03-15,AAPL,120.55058288574219,Information Technology,0.024456749545096246
2021-03-16,AAPL,122.08677673339844,Information Technology,0.01274314740653093
2021-03-17,AAPL,121.2992172241211,Information Technology,-0.006450817445996959
2021-03-18,AAPL,117.18656158447266,Information Technology,-0.0339050468235883
2021-03-19,AAPL,116.66152954101562,Information Technology,-0.0044803093149768936
2021-03-22,AAPL,119.96722412109375,Information Technology,0.028335772667166248
2021-03-23,AAPL,119.14080810546875,Information Technology,-0.006888681651838757
2021-03-24,AAPL,116.75875091552734,Information Technology,-0.019993629620446263
2021-03-25,AAPL,117.2448959350586,Information Technology,0.004163670951592868
2021-03-26,AAPL,117.84769439697266,Information Technology,0.005141362078976641
2021-03-29,AAPL,118.02268981933594,Information Technology,0.001484928689175824
2021-03-30,AAPL,116.57404327392578,Information Technology,-0.012274305454550105
2021-03-31,AAPL,118.76161193847656,Information Technology,0.018765486750857763
2021-04-01,AAPL,119.5880355834961,Information Technology,0.006958676558277643
2021-04-05,AAPL,122.40760040283203,Information Technology,0.02357731528558582
2021-04-06,AAPL,122.70899200439453,Information Technology,0.00246219679636428
2021-04-07,AAPL,124.35211944580078,Information Technology,0.013390440379034363
2021-04-08,AAPL,126.74390411376953,Information Technology,0.019233967853770295
2021-04-09,AAPL,129.31063842773438,Information Technology,0.02025134330453371
2021-04-12,AAPL,127.59947967529297,Information Technology,-0.013232930973407053
2021-04-13,AAPL,130.7009735107422,Information Technology,0.024306477137224336
2021-04-14,AAPL,128.36756896972656,Information Technology,-0.017853000466166002
2021-04-15,AAPL,130.76901245117188,Information Technology,0.018707555971646084
2021-04-16,AAPL,130.43844604492188,Information Technology,-0.002527864973924432
2021-04-19,AAPL,131.09962463378906,Information Technology,0.00506889348129369
2021-04-20,AAPL,129.4176025390625,Information Technology,-0.012830106107664996
2021-04-21,AAPL,129.7967529296875,Information Technology,0.0029296663142137636
2021-04-22,AAPL,128.28005981445312,Information Technology,-0.011685139119435362
2021-04-23,AAPL,130.59402465820312,Information Technology,0.018038382949750353
2021-04-26,AAPL,130.9829559326172,Information Technology,0.00297817052068039
2021-04-27,AAPL,130.662109375,Information Technology,-0.002449529065310152
2021-04-28,AAPL,129.87454223632812,Information Technology,-0.006027509753509075
2021-04-29,AAPL,129.77731323242188,Information Technology,-0.0007486378949411732
2021-04-30,AAPL,127.8133773803711,Information Technology,-0.015133121522815873
2021-05-03,AAPL,128.8634033203125,Information Technology,0.008215305482590862
2021-05-04,AAPL,124.30349731445312,Information Technology,-0.03538557797146591
2021-05-05,AAPL,124.54656982421875,Information Technology,0.0019554760325908305
2021-05-06,AAPL,126.14108276367188,Information Technology,0.012802543993813531
2021-05-07,AAPL,126.81307983398438,Information Technology,0.005327345029783048
2021-05-10,AAPL,123.54072570800781,Information Technology,-0.025804547372089037
2021-05-11,AAPL,122.62525939941406,Information Technology,-0.007410239039371325
2021-05-12,AAPL,119.5671615600586,Information Technology,-0.024938563672225578
2021-05-13,AAPL,121.70977783203125,Information Technology,0.017919771984354016
2021-05-14,AAPL,124.12508392333984,Information Technology,0.019844799114183687
2021-05-17,AAPL,122.9758529663086,Information Technology,-0.009258652004142998
2021-05-18,AAPL,121.5929183959961,Information Technology,-0.011245578192422667
2021-05-19,AAPL,121.43708801269531,Information Technology,-0.0012815744975647192
2021-05-20,AAPL,123.98871612548828,Information Technology,0.021011934282599176
2021-05-21,AAPL,122.15778350830078,Information Technology,-0.014766929398110862
2021-05-24,AAPL,123.78421783447266,Information Technology,0.013314209536728905
2021-05-25,AAPL,123.58942413330078,Information Technology,-0.0015736553866048109
2021-05-26,AAPL,123.54072570800781,Information Technology,-0.0003940339202522791
2021-05-27,AAPL,122.01168060302734,Information Technology,-0.012376850599003397
2021-05-28,AAPL,121.35917663574219,Information Technology,-0.005347881154166845
2021-06-01,AAPL,121.03779602050781,Information Technology,-0.0026481772878123033
2021-06-02,AAPL,121.79743957519531,Information Technology,0.00627608548456049
2021-06-03,AAPL,120.31707763671875,Information Technology,-0.012154294405857469
2021-06-04,AAPL,122.60578155517578,Information Technology,0.019022269850731188
2021-06-07,AAPL,122.61551666259766,Information Technology,7.940169948250642e-05
2021-06-08,AAPL,123.43360900878906,Information Technology,0.006672013204026772
2021-06-09,AAPL,123.81341552734375,Information Technology,0.003077010561423732
2021-06-10,AAPL,122.82003784179688,Information Technology,-0.008023182958937891
2021-06-11,AAPL,124.02770233154297,Information Technology,0.009832796919519549
2021-06-14,AAPL,127.07601165771484,Information Technology,0.02457764893542347
2021-06-15,AAPL,126.25794982910156,Information Technology,-0.006437578721126158
2021-06-16,AAPL,126.75463104248047,Information Technology,0.003933860909758113
2021-06-17,AAPL,128.3518524169922,Information Technology,0.012600891670588643
2021-06-18,AAPL,127.05658721923828,Information Technology,-0.01009151931478025
2021-06-21,AAPL,128.8485870361328,Information Technology,0.014103950500436557
2021-06-22,AAPL,130.48471069335938,Information Technology,0.01269803336506703
2021-06-23,AAPL,130.21200561523438,Information Technology,-0.0020899389413205904
2021-06-24,AAPL,129.92958068847656,Information Technology,-0.002168962265986063
2021-06-25,AAPL,129.637451171875,Information Technology,-0.0022483680394688177
2021-06-28,AAPL,131.26388549804688,Information Technology,0.012546022090603515
2021-06-29,AAPL,132.7734375,Information Technology,0.011500131938236624
2021-06-30,AAPL,133.386962890625,Information Technology,0.004620844365990084
2021-07-01,AAPL,133.68890380859375,Information Technology,0.00226364639710952
2021-07-02,AAPL,136.3087158203125,Information Technology,0.019596331012404766
2021-07-06,AAPL,138.3149871826172,Information Technology,0.0147185845764215
2021-07-07,AAPL,140.79847717285156,Information Technology,0.017955320972957267
2021-07-08,AAPL,139.50314331054688,Information Technology,-0.009199913864938125
2021-07-09,AAPL,141.32437133789062,Information Technology,0.013055103878838903
2021-07-12,AAPL,140.73025512695312,Information Technology,-0.0042039190078336786
2021-07-13,AAPL,141.84054565429688,Information Technology,0.007889494169836864
2021-07-14,AAPL,145.2589569091797,Information Technology,0.024100381446743757
2021-07-15,AAPL,144.60646057128906,Information Technology,-0.004491952522408527
2021-07-16,AAPL,142.5709991455078,Information Technology,-0.014075867825959265
2021-07-19,AAPL,138.7337188720703,Information Technology,-0.02691487256479963
2021-07-20,AAPL,142.3372039794922,Information Technology,0.02597411167752761
2021-07-21,AAPL,141.60679626464844,Information Technology,-0.0051315305796577615
2021-07-22,AAPL,142.97027587890625,Information Technology,0.009628631183136172
